# Simulation Log - 2025-06-29 22:28:24
# --- CONFIGURATION ---
# Agent Type: stochastic
# Food Preset: three_lines_dense
# num_agents: 1
# fps: 60
# spawn_point: (350.0, 300.0)
# initial_orientation_deg: 0.0
# speed_freq_scale: 30.0
# output_time_scale_frames: 30
# left_rand_freq: 1.0
# right_rand_freq: 1.0
# --- DATA ---
# frame,agent_id,pos_x,pos_y,angle_rad
800,0,569.94,154.86,3.4644
801,0,568.87,154.57,3.4061
802,0,567.78,154.34,3.3478
803,0,566.68,154.18,3.2894
804,0,565.57,154.08,3.2311
805,0,564.46,154.05,3.1728
806,0,563.34,154.08,3.1145
807,0,562.23,154.17,3.0562
808,0,561.13,154.33,2.9978
809,0,559.21,154.63,2.9845
810,0,557.29,154.96,2.9712
811,0,555.38,155.32,2.9578
812,0,553.47,155.70,2.9445
813,0,551.56,156.11,2.9312
814,0,549.66,156.54,2.9179
815,0,547.77,157.00,2.9045
816,0,545.89,157.48,2.8912
817,0,544.01,157.99,2.8779
818,0,542.13,158.52,2.8645
819,0,540.27,159.08,2.8512
820,0,538.41,159.66,2.8379
821,0,536.56,160.27,2.8245
822,0,534.72,160.90,2.8112
823,0,532.88,161.56,2.7979
824,0,531.06,162.24,2.7845
825,0,529.25,162.94,2.7712
826,0,527.44,163.67,2.7579
827,0,525.64,164.42,2.7446
828,0,523.86,165.20,2.7312
829,0,522.08,166.00,2.7179
830,0,520.32,166.82,2.7046
831,0,518.57,167.67,2.6912
832,0,516.83,168.54,2.6779
833,0,515.10,169.44,2.6646
834,0,513.38,170.35,2.6512
835,0,511.67,171.29,2.6379
836,0,509.98,172.26,2.6246
837,0,508.30,173.24,2.6112
838,0,506.63,174.25,2.5979
839,0,505.18,174.87,2.7343
840,0,503.65,175.30,2.8707
841,0,502.08,175.51,3.0071
842,0,500.50,175.51,3.1435
843,0,498.93,175.29,3.2799
844,0,497.41,174.86,3.4163
845,0,495.96,174.23,3.5527
846,0,494.60,173.40,3.6891
847,0,493.37,172.40,3.8255
848,0,492.29,171.24,3.9619
849,0,491.38,169.95,4.0983
850,0,490.65,168.54,4.2347
851,0,490.12,167.05,4.3711
852,0,489.80,165.50,4.5075
853,0,489.69,163.92,4.6439
854,0,489.80,162.34,4.7803
855,0,490.12,160.79,4.9167
856,0,490.65,159.29,5.0531
857,0,491.38,157.89,5.1895
858,0,492.29,156.59,5.3259
859,0,493.37,155.43,5.4623
860,0,494.60,154.43,5.5987
861,0,495.95,153.61,5.7351
862,0,497.40,152.97,5.8715
863,0,498.93,152.54,6.0079
864,0,500.49,152.32,6.1443
865,0,502.08,152.32,6.2807
866,0,503.65,152.53,0.1339
867,0,505.17,152.95,0.2703
868,0,506.63,153.58,0.4067
869,0,508.52,154.34,0.3819
870,0,510.43,155.05,0.3570
871,0,512.35,155.71,0.3321
872,0,514.29,156.33,0.3072
873,0,516.25,156.90,0.2823
874,0,518.22,157.41,0.2574
875,0,520.20,157.88,0.2325
876,0,522.19,158.30,0.2076
877,0,524.19,158.67,0.1827
878,0,526.21,158.99,0.1578
879,0,528.22,159.26,0.1329
880,0,530.25,159.48,0.1080
881,0,532.28,159.65,0.0831
882,0,534.31,159.77,0.0583
883,0,536.35,159.84,0.0334
884,0,538.38,159.86,0.0085
885,0,540.42,159.82,6.2668
886,0,542.45,159.74,6.2419
887,0,544.49,159.60,6.2170
888,0,546.51,159.42,6.1921
889,0,548.54,159.18,6.1672
890,0,550.55,158.90,6.1423
891,0,552.56,158.56,6.1174
892,0,554.56,158.17,6.0925
893,0,556.55,157.74,6.0676
894,0,558.53,157.25,6.0427
895,0,560.49,156.72,6.0178
896,0,562.44,156.14,5.9930
897,0,564.38,155.51,5.9681
898,0,566.30,154.83,5.9432
899,0,567.38,154.38,5.8904
900,0,568.43,153.88,5.8376
901,0,569.45,153.32,5.7847
902,0,570.44,152.71,5.7319
903,0,571.40,152.05,5.6791
904,0,572.33,151.34,5.6263
905,0,573.21,150.58,5.5735
906,0,574.05,149.77,5.5207
907,0,574.85,148.92,5.4679
908,0,575.61,148.03,5.4151
909,0,576.31,147.11,5.3623
910,0,576.97,146.14,5.3095
911,0,577.57,145.14,5.2567
912,0,578.12,144.12,5.2038
913,0,578.62,143.06,5.1510
914,0,579.06,141.98,5.0982
915,0,579.44,140.88,5.0454
916,0,579.76,139.76,4.9926
917,0,580.02,138.62,4.9398
918,0,580.22,137.48,4.8870
919,0,580.37,136.32,4.8342
920,0,580.45,135.16,4.7814
921,0,580.47,133.99,4.7286
922,0,580.42,132.83,4.6757
923,0,580.32,131.66,4.6229
924,0,580.15,130.51,4.5701
925,0,579.93,129.37,4.5173
926,0,579.64,128.24,4.4645
927,0,579.30,127.12,4.4117
928,0,578.89,126.03,4.3589
929,0,578.26,125.00,4.1648
930,0,577.45,124.11,3.9706
931,0,576.48,123.40,3.7765
932,0,575.39,122.88,3.5824
933,0,574.22,122.59,3.3883
934,0,573.02,122.52,3.1941
935,0,571.82,122.69,3.0000
936,0,570.69,123.09,2.8059
937,0,569.65,123.70,2.6117
938,0,568.74,124.50,2.4176
939,0,568.01,125.46,2.2235
940,0,567.48,126.54,2.0294
941,0,567.16,127.70,1.8352
942,0,567.08,128.90,1.6411
943,0,567.23,130.10,1.4470
944,0,567.60,131.24,1.2528
945,0,568.19,132.30,1.0587
946,0,568.98,133.21,0.8646
947,0,569.92,133.96,0.6705
948,0,570.99,134.51,0.4763
949,0,572.15,134.85,0.2822
950,0,573.35,134.96,0.0881
951,0,574.55,134.83,6.1771
952,0,575.70,134.47,5.9830
953,0,576.76,133.90,5.7889
954,0,577.69,133.13,5.5947
955,0,578.46,132.20,5.4006
956,0,579.03,131.14,5.2065
957,0,579.39,129.99,5.0124
958,0,579.51,128.79,4.8182
959,0,579.44,127.61,4.6515
960,0,579.17,126.46,4.4847
961,0,578.72,125.37,4.3179
962,0,578.09,124.37,4.1512
963,0,577.30,123.49,3.9844
964,0,576.38,122.75,3.8177
965,0,575.35,122.17,3.6509
966,0,574.24,121.77,3.4841
967,0,573.07,121.57,3.3174
968,0,571.89,121.56,3.1506
969,0,570.73,121.74,2.9839
970,0,569.61,122.12,2.8171
971,0,568.56,122.68,2.6503
972,0,567.63,123.40,2.4836
973,0,566.83,124.27,2.3168
974,0,566.18,125.26,2.1501
975,0,565.71,126.34,1.9833
976,0,565.42,127.49,1.8165
977,0,565.32,128.66,1.6498
978,0,565.43,129.84,1.4830
979,0,565.73,130.98,1.3163
980,0,566.21,132.06,1.1495
981,0,566.86,133.05,0.9827
982,0,567.67,133.91,0.8160
983,0,568.62,134.62,0.6492
984,0,569.66,135.17,0.4824
985,0,570.79,135.54,0.3157
986,0,571.95,135.71,0.1489
987,0,573.14,135.69,6.2653
988,0,574.30,135.47,6.0986
989,0,574.99,135.36,6.1205
990,0,575.69,135.26,6.1424
991,0,576.39,135.18,6.1644
992,0,577.09,135.11,6.1863
993,0,577.79,135.06,6.2082
994,0,578.50,135.02,6.2302
995,0,579.20,135.00,6.2521
996,0,579.91,134.99,6.2740
997,0,580.61,135.00,0.0128
998,0,581.31,135.02,0.0347
999,0,582.02,135.06,0.0566
1000,0,582.72,135.12,0.0786
1001,0,583.42,135.19,0.1005
1002,0,584.12,135.28,0.1224
1003,0,584.82,135.38,0.1444
1004,0,585.51,135.49,0.1663
1005,0,586.20,135.63,0.1882
1006,0,586.89,135.77,0.2102
1007,0,587.58,135.94,0.2321
1008,0,588.26,136.11,0.2540
1009,0,588.94,136.30,0.2759
1010,0,589.61,136.51,0.2979
1011,0,590.28,136.73,0.3198
1012,0,590.94,136.97,0.3417
1013,0,591.60,137.22,0.3637
1014,0,592.25,137.48,0.3856
1015,0,592.90,137.76,0.4075
1016,0,593.54,138.06,0.4295
1017,0,594.18,138.36,0.4514
1018,0,594.80,138.68,0.4733
1019,0,596.76,139.67,0.4635
1020,0,598.73,140.63,0.4537
1021,0,600.71,141.57,0.4439
1022,0,602.70,142.49,0.4342
1023,0,604.70,143.39,0.4244
1024,0,606.71,144.28,0.4146
1025,0,608.72,145.14,0.4048
1026,0,610.75,145.98,0.3950
1027,0,612.78,146.81,0.3852
1028,0,614.82,147.61,0.3754
1029,0,616.87,148.40,0.3656
1030,0,618.92,149.16,0.3558
1031,0,620.99,149.90,0.3461
1032,0,623.06,150.63,0.3363
1033,0,625.13,151.33,0.3265
1034,0,627.22,152.01,0.3167
1035,0,629.31,152.68,0.3069
1036,0,631.40,153.32,0.2971
1037,0,633.51,153.94,0.2873
1038,0,635.62,154.54,0.2775
1039,0,637.73,155.12,0.2677
1040,0,639.85,155.68,0.2580
1041,0,641.98,156.22,0.2482
1042,0,644.11,156.74,0.2384
1043,0,646.24,157.23,0.2286
1044,0,648.38,157.71,0.2188
1045,0,650.53,158.16,0.2090
1046,0,652.68,158.60,0.1992
1047,0,654.83,159.01,0.1894
1048,0,656.99,159.40,0.1796
1049,0,658.21,159.84,0.3442
1050,0,659.35,160.47,0.5087
1051,0,660.36,161.28,0.6732
1052,0,661.23,162.25,0.8377
1053,0,661.93,163.34,1.0022
1054,0,662.44,164.54,1.1667
1055,0,662.75,165.80,1.3312
1056,0,662.85,167.10,1.4957
1057,0,662.73,168.39,1.6602
1058,0,662.41,169.65,1.8247
1059,0,661.88,170.84,1.9892
1060,0,661.16,171.92,2.1537
1061,0,660.28,172.88,2.3183
1062,0,659.25,173.67,2.4828
1063,0,658.11,174.29,2.6473
1064,0,656.88,174.71,2.8118
1065,0,655.60,174.92,2.9763
1066,0,654.30,174.92,3.1408
1067,0,653.01,174.71,3.3053
1068,0,651.78,174.29,3.4698
1069,0,650.64,173.68,3.6343
1070,0,649.61,172.88,3.7988
1071,0,648.73,171.93,3.9633
1072,0,648.01,170.85,4.1278
1073,0,647.48,169.66,4.2924
1074,0,647.15,168.40,4.4569
1075,0,647.03,167.11,4.6214
1076,0,647.13,165.81,4.7859
1077,0,647.43,164.55,4.9504
1078,0,647.94,163.36,5.1149
1079,0,648.63,161.52,5.0689
1080,0,649.23,159.65,5.0230
1081,0,649.74,157.76,4.9770
1082,0,650.17,155.84,4.9310
1083,0,650.50,153.91,4.8851
1084,0,650.75,151.96,4.8391
1085,0,650.91,150.01,4.7931
1086,0,650.98,148.05,4.7471
1087,0,650.96,146.08,4.7012
1088,0,650.84,144.12,4.6552
1089,0,650.64,142.17,4.6092
1090,0,650.35,140.23,4.5633
1091,0,649.97,138.31,4.5173
1092,0,649.50,136.40,4.4713
1093,0,648.95,134.52,4.4254
1094,0,648.30,132.67,4.3794
1095,0,647.58,130.84,4.3334
1096,0,646.77,129.06,4.2875
1097,0,645.88,127.31,4.2415
1098,0,644.91,125.60,4.1955
1099,0,643.86,123.94,4.1496
1100,0,642.74,122.33,4.1036
1101,0,641.55,120.78,4.0576
1102,0,640.28,119.28,4.0117
1103,0,638.95,117.84,3.9657
1104,0,637.55,116.46,3.9197
1105,0,636.09,115.15,3.8738
1106,0,634.57,113.91,3.8278
1107,0,633.00,112.73,3.7818
1108,0,631.38,111.64,3.7359
1109,0,630.04,110.59,3.8062
1110,0,628.78,109.45,3.8765
1111,0,627.61,108.23,3.9468
1112,0,626.52,106.92,4.0172
1113,0,625.53,105.55,4.0875
1114,0,624.63,104.11,4.1578
1115,0,623.84,102.60,4.2281
1116,0,623.16,101.05,4.2985
1117,0,622.59,99.45,4.3688
1118,0,622.13,97.82,4.4391
1119,0,621.79,96.16,4.5095
1120,0,621.56,94.47,4.5798
1121,0,621.46,92.78,4.6501
1122,0,621.47,91.08,4.7204
1123,0,621.60,89.39,4.7908
1124,0,621.86,87.71,4.8611
1125,0,622.22,86.06,4.9314
1126,0,622.71,84.43,5.0017
1127,0,623.31,82.84,5.0721
1128,0,624.01,81.30,5.1424
1129,0,624.83,79.81,5.2127
1130,0,625.74,78.38,5.2831
1131,0,626.76,77.02,5.3534
1132,0,627.87,75.74,5.4237
1133,0,629.06,74.53,5.4940
1134,0,630.34,73.42,5.5644
1135,0,631.69,72.39,5.6347
1136,0,633.11,71.46,5.7050
1137,0,634.60,70.64,5.7753
1138,0,636.13,69.92,5.8457
1139,0,637.74,69.09,5.8068
1140,0,639.32,68.20,5.7680
1141,0,640.86,67.24,5.7292
1142,0,642.36,66.23,5.6903
1143,0,643.83,65.16,5.6515
1144,0,645.24,64.03,5.6127
1145,0,646.62,62.85,5.5739
1146,0,647.95,61.62,5.5350
1147,0,649.23,60.34,5.4962
1148,0,650.45,59.01,5.4574
1149,0,651.63,57.63,5.4185
1150,0,652.75,56.21,5.3797
1151,0,653.82,54.74,5.3409
1152,0,654.82,53.23,5.3020
1153,0,655.77,51.69,5.2632
1154,0,656.66,50.11,5.2244
1155,0,657.49,48.50,5.1855
1156,0,658.25,46.85,5.1467
1157,0,658.95,45.18,5.1079
1158,0,659.58,43.48,5.0690
1159,0,660.15,41.76,5.0302
1160,0,660.64,40.02,4.9914
1161,0,661.07,38.26,4.9526
1162,0,661.44,36.49,4.9137
1163,0,661.73,34.70,4.8749
1164,0,661.95,32.90,4.8361
1165,0,662.11,31.10,4.7972
1166,0,662.19,29.29,4.7584
1167,0,662.20,27.47,4.7196
1168,0,662.15,25.66,4.6807
1169,0,662.14,24.89,4.7001
1170,0,662.14,24.11,4.7196
1171,0,662.16,23.34,4.7390
1172,0,662.20,22.57,4.7584
1173,0,662.25,21.79,4.7778
1174,0,662.31,21.02,4.7972
1175,0,662.40,20.25,4.8167
1176,0,662.49,19.49,4.8361
1177,0,662.60,18.72,4.8555
1178,0,662.73,17.95,4.8749
1179,0,662.87,17.19,4.8943
1180,0,663.02,16.43,4.9137
1181,0,663.19,15.68,4.9332
1182,0,663.38,14.93,4.9526
1183,0,663.57,14.18,4.9720
1184,0,663.79,13.43,4.9914
1185,0,664.01,12.69,5.0108
1186,0,664.26,11.96,5.0302
1187,0,664.51,11.23,5.0497
1188,0,664.78,10.50,5.0691
1189,0,665.07,9.78,5.0885
1190,0,665.37,9.07,5.1079
1191,0,665.68,8.36,5.1273
1192,0,666.00,7.66,5.1467
1193,0,666.34,6.96,5.1662
1194,0,666.70,6.27,5.1856
1195,0,667.06,5.59,5.2050
1196,0,667.44,4.92,5.2244
1197,0,667.83,4.25,5.2438
1198,0,668.24,3.59,5.2632
1199,0,668.54,2.99,5.1787
1200,0,668.79,2.36,5.0943
1201,0,668.99,1.71,5.0098
1202,0,669.14,1.05,4.9253
1203,0,669.22,0.38,4.8408
1204,0,669.25,-0.29,4.7563
1205,0,669.22,-0.97,4.6718
1206,0,669.14,-1.64,4.5873
1207,0,669.00,-2.30,4.5028
1208,0,668.80,-2.95,4.4183
1209,0,668.55,-3.57,4.3338
1210,0,668.25,-4.18,4.2493
1211,0,667.90,-4.76,4.1648
1212,0,667.50,-5.30,4.0803
1213,0,667.06,-5.81,3.9958
1214,0,666.57,606.00,3.9113
1215,0,666.05,605.57,3.8268
1216,0,665.49,605.19,3.7423
1217,0,664.90,604.86,3.6578
1218,0,664.29,604.57,3.5733
1219,0,663.65,604.34,3.4888
1220,0,663.00,604.17,3.4043
1221,0,662.34,604.05,3.3198
1222,0,661.66,603.99,3.2353
1223,0,660.99,603.98,3.1508
1224,0,660.32,604.03,3.0663
1225,0,659.65,604.14,2.9818
1226,0,658.99,604.30,2.8974
1227,0,658.35,604.52,2.8129
1228,0,657.73,604.79,2.7284
1229,0,656.37,605.41,2.7135
1230,0,655.01,-6.00,2.6986
1231,0,653.67,-5.34,2.6837
1232,0,652.33,-4.65,2.6687
1233,0,651.01,-3.95,2.6538
1234,0,649.69,-3.23,2.6389
1235,0,648.39,-2.48,2.6240
1236,0,647.09,-1.72,2.6091
1237,0,645.81,-0.94,2.5942
1238,0,644.54,-0.14,2.5793
1239,0,643.29,0.68,2.5644
1240,0,642.04,1.51,2.5495
1241,0,640.81,2.37,2.5346
1242,0,639.59,3.24,2.5197
1243,0,638.38,4.14,2.5048
1244,0,637.19,5.05,2.4899
1245,0,636.01,5.97,2.4750
1246,0,634.84,6.92,2.4601
1247,0,633.69,7.88,2.4452
1248,0,632.56,8.86,2.4303
1249,0,631.43,9.86,2.4154
1250,0,630.33,10.87,2.4005
1251,0,629.24,11.90,2.3856
1252,0,628.16,12.95,2.3707
1253,0,627.10,14.01,2.3558
1254,0,626.05,15.08,2.3409
1255,0,625.03,16.18,2.3260
1256,0,624.01,17.29,2.3111
1257,0,623.02,18.41,2.2962
1258,0,622.04,19.55,2.2813
1259,0,621.42,20.12,2.3945
1260,0,620.74,20.62,2.5078
1261,0,620.01,21.04,2.6211
1262,0,619.23,21.37,2.7343
1263,0,618.42,21.62,2.8476
1264,0,617.59,21.77,2.9608
1265,0,616.75,21.83,3.0741
1266,0,615.90,21.79,3.1874
1267,0,615.07,21.66,3.3006
1268,0,614.26,21.43,3.4139
1269,0,613.47,21.11,3.5271
1270,0,612.73,20.71,3.6404
1271,0,612.04,20.22,3.7537
1272,0,611.41,19.66,3.8669
1273,0,610.84,19.03,3.9802
1274,0,610.35,18.34,4.0935
1275,0,609.94,17.61,4.2067
1276,0,609.62,16.82,4.3200
1277,0,609.39,16.01,4.4332
1278,0,609.25,15.18,4.5465
1279,0,609.20,14.34,4.6598
1280,0,609.26,13.49,4.7730
1281,0,609.40,12.66,4.8863
1282,0,609.64,11.85,4.9995
1283,0,609.97,11.07,5.1128
1284,0,610.38,10.34,5.2261
1285,0,610.88,9.65,5.3393
1286,0,611.45,9.03,5.4526
1287,0,612.09,8.47,5.5658
1288,0,612.78,7.99,5.6791
1289,0,613.97,7.34,5.7797
1290,0,615.21,6.81,5.8803
1291,0,616.51,6.41,5.9810
1292,0,617.83,6.13,6.0816
1293,0,619.18,6.00,6.1822
1294,0,620.54,6.00,6.2828
1295,0,621.88,6.13,0.1002
1296,0,623.21,6.40,0.2009
1297,0,624.50,6.81,0.3015
1298,0,625.75,7.34,0.4021
1299,0,626.94,7.99,0.5027
1300,0,628.05,8.76,0.6033
1301,0,629.09,9.63,0.7039
1302,0,630.02,10.61,0.8046
1303,0,630.86,11.67,0.9052
1304,0,631.59,12.82,1.0058
1305,0,632.19,14.03,1.1064
1306,0,632.67,15.29,1.2070
1307,0,633.03,16.60,1.3076
1308,0,633.25,17.94,1.4082
1309,0,633.33,19.29,1.5089
1310,0,633.28,20.64,1.6095
1311,0,633.09,21.99,1.7101
1312,0,632.77,23.30,1.8107
1313,0,632.32,24.58,1.9113
1314,0,631.74,25.80,2.0119
1315,0,631.04,26.96,2.1126
1316,0,630.23,28.05,2.2132
1317,0,629.31,29.04,2.3138
1318,0,628.30,29.94,2.4144
1319,0,626.91,31.08,2.4590
1320,0,625.46,32.15,2.5035
1321,0,623.98,33.15,2.5480
1322,0,622.44,34.09,2.5926
1323,0,620.87,34.96,2.6371
1324,0,619.26,35.75,2.6817
1325,0,617.62,36.48,2.7262
1326,0,615.95,37.13,2.7708
1327,0,614.25,37.70,2.8153
1328,0,612.52,38.20,2.8599
1329,0,610.78,38.62,2.9044
1330,0,609.02,38.97,2.9489
1331,0,607.24,39.23,2.9935
1332,0,605.45,39.42,3.0380
1333,0,603.66,39.52,3.0826
1334,0,601.87,39.55,3.1271
1335,0,600.07,39.50,3.1717
1336,0,598.28,39.36,3.2162
1337,0,596.50,39.15,3.2607
1338,0,594.73,38.86,3.3053
1339,0,592.97,38.49,3.3498
1340,0,591.23,38.04,3.3944
1341,0,589.52,37.51,3.4389
1342,0,587.82,36.91,3.4835
1343,0,586.16,36.23,3.5280
1344,0,584.53,35.48,3.5726
1345,0,582.93,34.66,3.6171
1346,0,581.38,33.77,3.6616
1347,0,579.86,32.81,3.7062
1348,0,578.39,31.78,3.7507
1349,0,577.00,30.73,3.7876
1350,0,575.65,29.63,3.8245
1351,0,574.34,28.49,3.8613
1352,0,573.07,27.29,3.8982
1353,0,571.85,26.05,3.9351
1354,0,570.67,24.76,3.9720
1355,0,569.55,23.44,4.0088
1356,0,568.47,22.07,4.0457
1357,0,567.45,20.66,4.0826
1358,0,566.47,19.22,4.1194
1359,0,565.55,17.74,4.1563
1360,0,564.69,16.23,4.1932
1361,0,563.88,14.68,4.2300
1362,0,563.13,13.11,4.2669
1363,0,562.44,11.51,4.3038
1364,0,561.81,9.89,4.3407
1365,0,561.24,8.25,4.3775
1366,0,560.72,6.58,4.4144
1367,0,560.27,4.90,4.4513
1368,0,559.89,3.20,4.4881
1369,0,559.56,1.49,4.5250
1370,0,559.30,-0.23,4.5619
1371,0,559.10,-1.96,4.5987
1372,0,558.97,-3.69,4.6356
1373,0,558.90,-5.43,4.6725
1374,0,558.90,606.00,4.7094
1375,0,558.96,604.26,4.7462
1376,0,559.08,602.52,4.7831
1377,0,559.27,600.79,4.8200
1378,0,559.52,599.07,4.8568
1379,0,559.76,598.11,4.9604
1380,0,560.10,597.19,5.0640
1381,0,560.53,596.30,5.1676
1382,0,561.05,595.46,5.2712
1383,0,561.66,594.68,5.3748
1384,0,562.35,593.97,5.4784
1385,0,563.10,593.34,5.5819
1386,0,563.92,592.78,5.6855
1387,0,564.78,592.31,5.7891
1388,0,565.70,591.94,5.8927
1389,0,566.64,591.66,5.9963
1390,0,567.61,591.48,6.0999
1391,0,568.60,591.40,6.2035
1392,0,569.58,591.42,0.0239
1393,0,570.56,591.55,0.1275
1394,0,571.52,591.78,0.2310
1395,0,572.45,592.10,0.3346
1396,0,573.35,592.52,0.4382
1397,0,574.19,593.03,0.5418
1398,0,574.98,593.62,0.6454
1399,0,575.70,594.29,0.7490
1400,0,576.35,595.04,0.8526
1401,0,576.92,595.84,0.9562
1402,0,577.41,596.70,1.0597
1403,0,577.80,597.61,1.1633
1404,0,578.09,598.55,1.2669
1405,0,578.29,599.52,1.3705
1406,0,578.38,600.50,1.4741
1407,0,578.38,601.49,1.5777
1408,0,578.27,602.47,1.6813
1409,0,578.14,603.72,1.6749
1410,0,578.01,604.97,1.6685
1411,0,577.90,-6.00,1.6622
1412,0,577.79,-4.75,1.6558
1413,0,577.69,-3.49,1.6495
1414,0,577.60,-2.24,1.6431
1415,0,577.52,-0.98,1.6368
1416,0,577.44,0.27,1.6304
1417,0,577.38,1.53,1.6241
1418,0,577.32,2.79,1.6177
1419,0,577.27,4.04,1.6113
1420,0,577.22,5.30,1.6050
1421,0,577.19,6.56,1.5986
1422,0,577.16,7.82,1.5923
1423,0,577.14,9.08,1.5859
1424,0,577.13,10.33,1.5796
1425,0,577.13,11.59,1.5732
1426,0,577.13,12.85,1.5669
1427,0,577.15,14.11,1.5605
1428,0,577.17,15.37,1.5541
1429,0,577.20,16.62,1.5478
1430,0,577.23,17.88,1.5414
1431,0,577.28,19.14,1.5351
1432,0,577.33,20.40,1.5287
1433,0,577.39,21.65,1.5224
1434,0,577.46,22.91,1.5160
1435,0,577.54,24.17,1.5097
1436,0,577.62,25.42,1.5033
1437,0,577.72,26.68,1.4969
1438,0,577.82,27.93,1.4906
1439,0,578.10,29.43,1.3844
1440,0,578.54,30.90,1.2782
1441,0,579.14,32.31,1.1720
1442,0,579.88,33.65,1.0658
1443,0,580.76,34.90,0.9596
1444,0,581.76,36.06,0.8535
1445,0,582.88,37.10,0.7473
1446,0,584.11,38.01,0.6411
1447,0,585.43,38.79,0.5349
1448,0,586.82,39.43,0.4287
1449,0,588.27,39.91,0.3225
1450,0,589.77,40.24,0.2163
1451,0,591.29,40.41,0.1101
1452,0,592.82,40.42,0.0040
1453,0,594.34,40.26,6.1810
1454,0,595.84,39.94,6.0748
1455,0,597.30,39.47,5.9686
1456,0,598.69,38.85,5.8624
1457,0,600.02,38.08,5.7562
1458,0,601.25,37.17,5.6500
1459,0,602.38,36.14,5.5438
1460,0,603.40,34.99,5.4376
1461,0,604.28,33.75,5.3315
1462,0,605.03,32.41,5.2253
1463,0,605.64,31.01,5.1191
1464,0,606.09,29.55,5.0129
1465,0,606.39,28.04,4.9067
1466,0,606.52,26.52,4.8005
1467,0,606.50,24.99,4.6943
1468,0,606.31,23.47,4.5881
1469,0,606.01,22.36,4.4466
1470,0,605.55,21.31,4.3051
1471,0,604.95,20.33,4.1635
1472,0,604.22,19.45,4.0220
1473,0,603.38,18.68,3.8805
1474,0,602.43,18.03,3.7389
1475,0,601.40,17.53,3.5974
1476,0,600.31,17.17,3.4559
1477,0,599.18,16.98,3.3144
1478,0,598.03,16.94,3.1728
1479,0,596.89,17.07,3.0313
1480,0,595.78,17.35,2.8898
1481,0,594.73,17.79,2.7482
1482,0,593.74,18.38,2.6067
1483,0,592.85,19.09,2.4652
1484,0,592.06,19.93,2.3236
1485,0,591.40,20.87,2.1821
1486,0,590.89,21.89,2.0406
1487,0,590.52,22.98,1.8990
1488,0,590.30,24.10,1.7575
1489,0,590.25,25.25,1.6160
1490,0,590.36,26.39,1.4744
1491,0,590.63,27.50,1.3329
1492,0,591.06,28.57,1.1914
1493,0,591.63,29.56,1.0498
1494,0,592.33,30.46,0.9083
1495,0,593.16,31.26,0.7668
1496,0,594.09,31.93,0.6253
1497,0,595.10,32.46,0.4837
1498,0,596.18,32.85,0.3422
1499,0,597.38,33.55,0.5253
1500,0,598.44,34.45,0.7085
1501,0,599.31,35.53,0.8917
1502,0,599.97,36.76,1.0748
1503,0,600.40,38.08,1.2580
1504,0,600.58,39.46,1.4411
1505,0,600.51,40.85,1.6243
1506,0,600.18,42.20,1.8074
1507,0,599.62,43.47,1.9906
1508,0,598.83,44.61,2.1737
1509,0,597.84,45.59,2.3569
1510,0,596.70,46.38,2.5400
1511,0,595.43,46.95,2.7232
1512,0,594.07,47.27,2.9063
1513,0,592.69,47.34,3.0895
1514,0,591.31,47.16,3.2727
1515,0,589.98,46.73,3.4558
1516,0,588.76,46.07,3.6390
1517,0,587.68,45.19,3.8221
1518,0,586.78,44.14,4.0053
1519,0,586.08,42.93,4.1884
1520,0,585.62,41.62,4.3716
1521,0,585.40,40.25,4.5547
1522,0,585.44,38.86,4.7379
1523,0,585.72,37.50,4.9210
1524,0,586.25,36.21,5.1042
1525,0,587.01,35.05,5.2874
1526,0,587.97,34.04,5.4705
1527,0,589.09,33.22,5.6537
1528,0,590.34,32.62,5.8368
1529,0,591.24,32.01,5.6863
1530,0,592.04,31.27,5.5357
1531,0,592.72,30.42,5.3852
1532,0,593.26,29.48,5.2347
1533,0,593.65,28.46,5.0841
1534,0,593.89,27.40,4.9336
1535,0,593.97,26.32,4.7831
1536,0,593.88,25.24,4.6325
1537,0,593.64,24.18,4.4820
1538,0,593.23,23.17,4.3315
1539,0,592.68,22.23,4.1809
1540,0,592.00,21.39,4.0304
1541,0,591.19,20.66,3.8799
1542,0,590.29,20.06,3.7293
1543,0,589.30,19.60,3.5788
1544,0,588.26,19.29,3.4283
1545,0,587.18,19.14,3.2777
1546,0,586.10,19.16,3.1272
1547,0,585.03,19.33,2.9767
1548,0,583.99,19.67,2.8261
1549,0,583.02,20.16,2.6756
1550,0,582.13,20.79,2.5251
1551,0,581.35,21.54,2.3745
1552,0,580.69,22.41,2.2240
1553,0,580.17,23.36,2.0735
1554,0,579.79,24.38,1.9229
1555,0,579.58,25.44,1.7724
1556,0,579.52,26.53,1.6219
1557,0,579.63,27.61,1.4713
1558,0,579.90,28.66,1.3208
1559,0,580.23,29.80,1.2863
1560,0,580.60,30.92,1.2518
1561,0,581.01,32.03,1.2173
1562,0,581.46,33.12,1.1828
1563,0,581.94,34.20,1.1483
1564,0,582.46,35.26,1.1138
1565,0,583.02,36.30,1.0793
1566,0,583.61,37.33,1.0448
1567,0,584.24,38.33,1.0103
1568,0,584.90,39.31,0.9758
1569,0,585.60,40.26,0.9413
1570,0,586.33,41.19,0.9069
1571,0,587.09,42.10,0.8724
1572,0,587.88,42.98,0.8379
1573,0,588.70,43.83,0.8034
1574,0,589.55,44.65,0.7689
1575,0,590.43,45.44,0.7344
